level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,indice,Cambio,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1
1218,0,6483776635,9,766351,Absent,49,1,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,215,0.9,0.0,1218,0,16.0,37,0.125,51,0.16666666666666669,0.546875,29.0,0.98125,0.37037037037037035,0.07390648567119157
1222,0,6599978088,3,659992,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.0,23,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,61,0.85625,12.0,1222,0,19.0,32,,50,,0.421875,,,1.0,
1232,0,6599978088,3,780884,Absent,62,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,9.0,23,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,61,0.85625,12.0,1232,0,19.0,41,,50,,0.421875,,,0.2916666666666667,
1281,0,6930655377,2,553775,Absent,59,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,9.0,23,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,34,0.85625,7.0,1281,0,28.0,44,,53,,0.46875,,,0.20408163265306123,
1291,0,6930655377,2,693061,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.0,23,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,34,0.85625,7.0,1291,0,28.0,32,,53,,0.46875,,,1.0,
1306,0,6959981964,7,695996,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-113,0.95,8.0,1306,0,14.0,32,1.0,40,0.8857142857142857,0.5,22.0,0.9375,1.0,
1316,0,6959981964,7,819646,Absent,22,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-113,0.95,8.0,1316,0,14.0,16,0.11428571428571428,40,0.8857142857142857,0.5,22.0,0.9375,0.20930232558139536,
1340,0,7026063626,1,636264,Absent,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,28.0,4,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,28,0.975,,1340,0,9.0,7,,35,,0.484375,,,0.13636363636363635,
1341,0,7026063626,2,636264,Absent,60,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,9.0,23,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.85625,4.0,1341,0,21.0,43,0.13636363636363635,52,0.8636363636363636,0.453125,28.0,0.975,0.3076923076923077,
1344,0,7026063626,5,636264,Absent,48,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-12,0.88125,19.0,1344,0,22.0,35,0.1320754716981132,48,0.8679245283018868,0.453125,21.0,0.93125,0.28888888888888886,0.6923076923076923
1348,0,7026063626,9,636264,Absent,52,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1,10.0,22,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,84,0.8625,0.0,1348,0,16.0,39,0.3191489361702128,49,0.6808510638297872,0.421875,22.0,0.9375,0.37735849056603776,0.7111111111111111
1350,0,7026063626,1,702605,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.0,4,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,28,0.975,,1350,0,9.0,32,,35,,0.484375,,,1.0,
1351,0,7026063626,2,702605,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.0,23,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.85625,4.0,1351,0,21.0,32,1.0,52,0.8636363636363636,0.453125,28.0,0.975,1.0,
1354,0,7026063626,5,702605,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-12,0.88125,19.0,1354,0,22.0,32,1.0,48,0.8679245283018868,0.453125,21.0,0.93125,1.0,0.6923076923076923
1358,0,7026063626,9,702605,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10.0,22,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,84,0.8625,0.0,1358,0,16.0,32,1.0,49,0.6808510638297872,0.421875,22.0,0.9375,1.0,0.7111111111111111
1366,0,7032131423,7,70321,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20.0,12,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,75,0.925,12.0,1366,0,30.0,32,1.0,37,0.75,0.390625,19.0,0.91875,1.0,0.875
1367,0,7032131423,8,70321,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0,2,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,105,0.9875,12.0,1367,0,14.0,32,1.0,34,0.95,0.5,20.0,0.925,1.0,0.75
1368,0,7032131423,9,70321,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,119,0.8875,2.0,1368,0,20.0,32,1.0,45,1.0,0.421875,30.0,0.9875,1.0,0.95
1376,0,7032131423,7,314233,Absent,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,20.0,12,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,75,0.925,12.0,1376,0,30.0,17,0.25,37,0.75,0.390625,19.0,0.91875,0.05,0.875
1377,0,7032131423,8,314233,Absent,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.0,2,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,105,0.9875,12.0,1377,0,14.0,4,0.05,34,0.95,0.5,20.0,0.925,0.0,0.75
1378,0,7032131423,9,314233,Absent,40,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,119,0.8875,2.0,1378,0,20.0,31,0.0,45,1.0,0.421875,30.0,0.9875,0.1956521739130435,0.95
1384,0,7075277481,5,707522,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,10,0.91875,13.0,1384,0,23.0,32,1.0,43,0.8048780487804879,0.46875,20.0,0.925,1.0,0.8095238095238095
1394,0,7075277481,5,774818,Absent,29,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,10,0.91875,13.0,1394,0,23.0,24,0.1951219512195122,43,0.8048780487804879,0.46875,20.0,0.925,0.2,0.8095238095238095
1406,0,7092014402,7,144024,Absent,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,2,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-10,0.9875,2.0,1406,0,0.0,4,0.07317073170731707,34,0.926829268292683,0.5,15.0,0.89375,0.0625,
1416,0,7092014402,7,709207,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0,2,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-10,0.9875,2.0,1416,0,0.0,32,1.0,34,0.926829268292683,0.5,15.0,0.89375,1.0,
1422,0,7347312892,3,128921,Absent,34,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,74,0.9125,3.0,1422,0,0.0,28,,46,,0.5,,,0.30434782608695654,
1425,0,7347312892,6,128921,Absent,34,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,27.0,5,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,32,0.96875,5.0,1425,0,0.0,28,0.3333333333333333,37,0.15384615384615383,0.5,0.0,0.8,0.3333333333333333,0.6956521739130435
1426,0,7347312892,7,128921,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,32,0.8,5.0,1426,0,26.0,32,0.3333333333333333,32,0.15384615384615383,0.0,27.0,0.96875,0.3023255813953488,0.15384615384615383
1427,0,7347312892,8,128921,Absent,31,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,1,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,58,0.9625,32.0,1427,0,0.0,24,0.3023255813953488,36,0.16596194503171247,0.46875,0.0,0.8,0.3023255813953488,0.15384615384615383
1428,0,7347312892,9,128921,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,58,0.8,6.0,1428,0,30.0,32,0.3023255813953488,32,0.16596194503171247,0.0,26.0,0.9625,0.02857142857142857,0.16596194503171247
1432,0,7347312892,3,734732,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,74,0.9125,3.0,1432,0,0.0,32,,46,,0.5,,,1.0,
1435,0,7347312892,6,734732,Absent,14,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,27.0,5,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,32,0.96875,5.0,1435,0,0.0,14,0.1794871794871795,37,0.15384615384615383,0.5,0.0,0.8,0.1794871794871795,0.6956521739130435
1436,0,7347312892,7,734732,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,32,0.8,5.0,1436,0,26.0,32,0.1794871794871795,32,0.15384615384615383,0.0,27.0,0.96875,0.13636363636363635,0.15384615384615383
1437,0,7347312892,8,734732,Absent,22,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,58,0.9625,32.0,1437,0,0.0,18,0.13636363636363635,36,0.16596194503171247,0.46875,0.0,0.8,0.13636363636363635,0.15384615384615383
1438,0,7347312892,9,734732,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,58,0.8,6.0,1438,0,30.0,32,0.13636363636363635,32,0.16596194503171247,0.0,26.0,0.9625,0.32653061224489793,0.16596194503171247
1463,0,7428590655,4,742857,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,102,0.93125,1.0,1463,0,12.0,32,1.0,43,0.8095238095238095,0.5,21.0,0.93125,1.0,
1464,0,7428590655,5,742857,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,114,0.875,11.0,1464,0,0.0,32,1.0,43,0.7380952380952381,0.359375,21.0,0.93125,1.0,0.8095238095238095
1465,0,7428590655,6,742857,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,114,0.8,20.0,1465,0,19.0,32,1.0,64,0.515625,0.5,12.0,0.875,1.0,0.7380952380952381
1466,0,7428590655,7,742857,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,133,0.91875,32.0,1466,0,0.0,32,1.0,52,0.484375,0.609375,0.0,0.8,1.0,0.515625
1473,0,7428590655,4,906554,Absent,25,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,102,0.93125,1.0,1473,0,12.0,22,0.19047619047619047,43,0.8095238095238095,0.5,21.0,0.93125,0.2619047619047619,
1474,0,7428590655,5,906554,Absent,40,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,114,0.875,11.0,1474,0,0.0,31,0.2619047619047619,43,0.7380952380952381,0.359375,21.0,0.93125,0.484375,0.8095238095238095
1475,0,7428590655,6,906554,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,114,0.8,20.0,1475,0,19.0,64,0.484375,64,0.515625,0.5,12.0,0.875,0.515625,0.7380952380952381
1476,0,7428590655,7,906554,Absent,40,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,133,0.91875,32.0,1476,0,0.0,33,0.515625,52,0.484375,0.609375,0.0,0.8,0.515625,0.515625
1483,0,7767627694,4,77676,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-101,0.9375,10.0,1483,0,32.0,32,1.0,40,0.7878787878787878,0.46875,25.0,0.95625,1.0,
1484,0,7767627694,5,77676,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-69,1.0,10.0,1484,0,17.0,32,1.0,32,1.0,0.5,22.0,0.9375,1.0,0.7878787878787878
1493,0,7767627694,4,276942,Absent,25,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-101,0.9375,10.0,1493,0,32.0,18,0.21212121212121213,40,0.7878787878787878,0.46875,25.0,0.95625,0.0,
1494,0,7767627694,5,276942,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-69,1.0,10.0,1494,0,17.0,0,0.0,32,1.0,0.5,22.0,0.9375,0.0,0.7878787878787878
1500,0,7870424720,1,247200,Absent,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,24,0.95,,1500,0,15.0,12,,36,,0.4375,,,0.1282051282051282,
1501,0,7870424720,2,247200,Absent,38,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,39,0.89375,8.0,1501,0,23.0,32,0.1282051282051282,47,0.8717948717948718,0.46875,24.0,0.95,0.2608695652173913,
1502,0,7870424720,3,247200,Absent,41,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,62,0.94375,17.0,1502,0,16.0,26,0.2608695652173913,49,0.7391304347826086,0.625,15.0,0.89375,0.3125,0.8717948717948718
1506,0,7870424720,7,247200,Absent,43,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,41,0.8875,18.0,1506,0,17.0,31,0.36,45,0.64,0.421875,16.0,0.9,0.3333333333333333,0.6875
1507,0,7870424720,8,247200,Absent,42,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,17.0,15,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,58,0.90625,18.0,1507,0,10.0,29,0.3333333333333333,46,0.6666666666666667,0.484375,14.0,0.8875,0.40816326530612246,0.64
1510,0,7870424720,1,787043,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,24,0.95,,1510,0,15.0,32,,36,,0.4375,,,1.0,
1511,0,7870424720,2,787043,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,39,0.89375,8.0,1511,0,23.0,32,1.0,47,0.8717948717948718,0.46875,24.0,0.95,1.0,
1512,0,7870424720,3,787043,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,62,0.94375,17.0,1512,0,16.0,32,1.0,49,0.7391304347826086,0.625,15.0,0.89375,1.0,0.8717948717948718
1516,0,7870424720,7,787043,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,41,0.8875,18.0,1516,0,17.0,32,1.0,45,0.64,0.421875,16.0,0.9,1.0,0.6875
