level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,indice,Cambio,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1
178,0,1786927360,9,273609,Absent,15,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,27.0,5,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-44,0.96875,5.0,178,0,16.0,12,0.15789473684210525,39,0.8421052631578947,0.53125,16.0,0.9,0.15789473684210525,0.8108108108108107
180,0,1841087794,1,184100,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,21,0.93125,,180,0,16.0,32,,44,,0.515625,,,1.0,
185,0,1841087794,6,184100,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,127,0.88125,6.0,185,0,16.0,32,1.0,49,0.64,0.46875,16.0,0.9,1.0,0.75
186,0,1841087794,7,184100,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,143,0.9,19.0,186,0,22.0,32,1.0,48,0.64,0.5,13.0,0.88125,1.0,0.64
190,0,1841087794,1,877944,Absent,28,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,21,0.93125,,190,0,16.0,23,,44,,0.515625,,,0.25,
195,0,1841087794,6,877944,Absent,61,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,127,0.88125,6.0,195,0,16.0,36,0.36,49,0.64,0.46875,16.0,0.9,0.36,0.75
196,0,1841087794,7,877944,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,143,0.9,19.0,196,0,22.0,32,0.36,48,0.64,0.5,13.0,0.88125,0.34146341463414637,0.64
201,0,2007262246,2,200728,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,47,0.9,1.0,201,0,0.0,32,,44,,0.4375,,,1.0,
202,0,2007262246,3,200728,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,47,0.8,16.0,202,0,16.0,32,1.0,32,0.6363636363636364,0.0,16.0,0.9,1.0,
205,0,2007262246,6,200728,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,3,0.9125,14.0,205,0,27.0,32,1.0,45,0.7291666666666667,0.484375,16.0,0.9,1.0,0.6799999999999999
211,0,2007262246,2,622465,Absent,41,1,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,47,0.9,1.0,211,0,0.0,28,,44,,0.4375,,,0.36363636363636365,
212,0,2007262246,3,622465,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,47,0.8,16.0,212,0,16.0,32,0.36363636363636365,32,0.6363636363636364,0.0,16.0,0.9,0.32,
215,0,2007262246,6,622465,Absent,39,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,3,0.9125,14.0,215,0,27.0,27,0.2708333333333333,45,0.7291666666666667,0.484375,16.0,0.9,0.08823529411764706,0.6799999999999999
240,0,2140449222,1,214048,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,12,0.875,,240,0,0.0,32,,48,,0.4375,,,1.0,
247,0,2140449222,8,214048,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,114,0.8,26.0,247,0,31.0,32,0.40425531914893614,32,0.06279190451478978,0.0,15.0,0.89375,0.3125,0.06279190451478978
250,0,2140449222,1,492224,Absent,46,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,12,0.875,,250,0,0.0,36,,48,,0.4375,,,0.4166666666666667,
257,0,2140449222,8,492224,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,114,0.8,26.0,257,0,31.0,32,0.34146341463414637,32,0.06279190451478978,0.0,15.0,0.89375,0.058823529411764705,0.06279190451478978
261,0,2285140634,2,228512,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,50,0.9125,0.0,261,0,18.0,32,,47,,0.515625,,,0.3333333333333333,
262,0,2285140634,3,228512,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,68,0.9125,14.0,262,0,19.0,32,0.3333333333333333,46,0.06666666666666665,0.5,18.0,0.9125,0.3333333333333333,
263,0,2285140634,4,228512,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,87,0.91875,14.0,263,0,18.0,32,0.3333333333333333,46,0.008130081300813052,0.515625,18.0,0.9125,0.3333333333333333,0.06666666666666665
264,0,2285140634,5,228512,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,105,0.9125,13.0,264,0,19.0,32,0.3333333333333333,46,0.008130081300813052,0.5,19.0,0.91875,0.3333333333333333,0.008130081300813052
265,0,2285140634,6,228512,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,124,0.91875,14.0,265,0,18.0,32,0.3333333333333333,47,0.06666666666666671,0.53125,18.0,0.9125,0.3333333333333333,0.008130081300813052
271,0,2285140634,2,406340,Absent,47,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,50,0.9125,0.0,271,0,18.0,29,,47,,0.515625,,,0.26666666666666666,
272,0,2285140634,3,406340,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,68,0.9125,14.0,272,0,19.0,28,0.26666666666666666,46,0.06666666666666665,0.5,18.0,0.9125,0.34146341463414637,
273,0,2285140634,4,406340,Absent,34,1,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,87,0.91875,14.0,273,0,18.0,27,0.34146341463414637,46,0.008130081300813052,0.515625,18.0,0.9125,0.34146341463414637,0.06666666666666665
274,0,2285140634,5,406340,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,105,0.9125,13.0,274,0,19.0,28,0.34146341463414637,46,0.008130081300813052,0.5,19.0,0.91875,0.4,0.008130081300813052
275,0,2285140634,6,406340,Absent,33,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,124,0.91875,14.0,275,0,18.0,28,0.4,47,0.06666666666666671,0.53125,18.0,0.9125,0.4,0.008130081300813052
280,0,2319843629,1,231987,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,24,0.95,,280,0,0.0,32,,38,,0.46875,,,1.0,
283,0,2319843629,4,231987,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,70,0.89375,1.0,283,0,0.0,32,1.0,53,0.679245283018868,0.5625,0.0,0.8,1.0,0.7894736842105263
284,0,2319843629,5,231987,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,70,0.8,17.0,284,0,14.0,32,1.0,32,0.679245283018868,0.0,15.0,0.89375,1.0,0.679245283018868
290,0,2319843629,1,436298,Absent,15,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,24,0.95,,290,0,0.0,14,,38,,0.46875,,,0.21052631578947367,
293,0,2319843629,4,436298,Absent,56,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,0,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,70,0.89375,1.0,293,0,0.0,38,0.32075471698113206,53,0.679245283018868,0.5625,0.0,0.8,0.32075471698113206,0.7894736842105263
294,0,2319843629,5,436298,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,70,0.8,17.0,294,0,14.0,32,0.32075471698113206,32,0.679245283018868,0.0,15.0,0.89375,0.3333333333333333,0.679245283018868
300,0,2392557245,1,57245,Absent,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,32,1.0,,300,0,0.0,3,,35,,0.546875,,,0.029411764705882353,
304,0,2392557245,5,57245,Absent,23,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-94,0.9375,10.0,304,0,0.0,21,0.15217391304347827,43,0.34782608695652173,0.515625,0.0,0.8,0.15217391304347827,0.47058823529411764
308,0,2392557245,9,57245,Absent,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30.0,2,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-196,0.9875,2.0,308,0,0.0,3,0.06060606060606061,34,0.4550189393939394,0.5,0.0,0.8,0.06060606060606061,0.34782608695652173
310,0,2392557245,1,239251,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,32,1.0,,310,0,0.0,32,,35,,0.546875,,,0.5,
314,0,2392557245,5,239251,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-94,0.9375,10.0,314,0,0.0,32,0.5,43,0.34782608695652173,0.515625,0.0,0.8,0.5,0.47058823529411764
318,0,2392557245,9,239251,Absent,42,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,30.0,2,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-196,0.9875,2.0,318,0,0.0,33,0.515625,34,0.4550189393939394,0.5,0.0,0.8,0.515625,0.34782608695652173
321,0,2457768195,2,245777,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-64,0.9,16.0,321,0,0.0,32,,49,,0.515625,,,1.0,
327,0,2457768195,8,245777,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,41,0.8,7.0,327,0,16.0,32,1.0,32,0.76,0.0,20.0,0.925,0.38,0.76
328,0,2457768195,9,245777,Absent,48,0,1,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,57,0.9,32.0,328,0,0.0,37,0.38,53,0.07387755102040816,0.578125,0.0,0.8,0.38,0.76
331,0,2457768195,2,681958,Absent,42,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-64,0.9,16.0,331,0,0.0,33,,49,,0.515625,,,0.32653061224489793,
337,0,2457768195,8,681958,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,41,0.8,7.0,337,0,16.0,32,0.24,32,0.76,0.0,20.0,0.925,0.30612244897959184,0.76
338,0,2457768195,9,681958,Absent,47,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,57,0.9,32.0,338,0,0.0,32,0.30612244897959184,53,0.07387755102040816,0.578125,0.0,0.8,0.30612244897959184,0.76
341,0,2546531110,2,25465,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20.0,12,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-56,0.925,12.0,341,0,13.0,32,,48,,0.5625,,,1.0,
342,0,2546531110,3,25465,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-43,0.88125,12.0,342,0,14.0,32,1.0,49,0.6938775510204082,0.46875,20.0,0.925,1.0,
351,0,2546531110,2,311108,Absent,35,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,20.0,12,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-56,0.925,12.0,351,0,13.0,28,,48,,0.5625,,,0.30612244897959184,
352,0,2546531110,3,311108,Absent,44,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-43,0.88125,12.0,352,0,14.0,36,0.30612244897959184,49,0.6938775510204082,0.46875,20.0,0.925,0.34615384615384615,
387,0,2599665004,8,259960,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.8875,0.0,387,0,15.0,32,1.0,50,0.8648648648648649,0.5,29.0,0.98125,1.0,
397,0,2599665004,8,650049,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,37,0.8875,0.0,397,0,15.0,36,0.13513513513513514,50,0.8648648648648649,0.5,29.0,0.98125,0.30434782608695654,
420,0,2838251860,1,283825,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11.0,21,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,11,0.86875,,420,0,0.0,32,,47,,0.40625,,,1.0,
421,0,2838251860,2,283825,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,11,0.8,21.0,421,0,23.0,32,1.0,32,0.5531914893617021,0.0,11.0,0.86875,1.0,
425,0,2838251860,6,283825,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-53,0.8,23.0,425,0,28.0,32,1.0,32,0.7857142857142857,0.0,23.0,0.94375,0.2391304347826087,0.7857142857142857
426,0,2838251860,7,283825,Absent,31,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,28.0,4,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-25,0.975,32.0,426,0,0.0,25,0.2391304347826087,41,0.02916224814422058,0.578125,0.0,0.8,0.2391304347826087,0.7857142857142857
427,0,2838251860,8,283825,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-25,0.8,4.0,427,0,25.0,32,0.2391304347826087,32,0.02916224814422058,0.0,28.0,0.975,0.0975609756097561,0.02916224814422058
430,0,2838251860,1,518600,Absent,51,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,11.0,21,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,11,0.86875,,430,0,0.0,36,,47,,0.40625,,,0.44680851063829785,
